epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_val_weighted_logloss,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
11,2026-06-02T17:01:17,0.4506705342257609,0.468111329501675,1,0.8767263427109975,0.769309462915601,0.7652173913043478,0.13333333333333333,0.4,0.3119266055045872,0.0,0.0,0.0,0.0,0.8857160326621835,0.5823565898280753,0.8177897274864091,0.5078990874066206,0.8077440256954627,0.5078500255990566,0.5327019009445841,0.278152266083654,0.46894875168800354,52.430119037628174,10.47910213470459,186.56178505269548
12,2026-06-02T17:02:11,0.4496672776390295,0.46788923105885905,1,0.878772378516624,0.7682864450127878,0.7682864450127878,0.13580246913580246,0.4074074074074074,0.30275229357798167,0.0,0.0,0.0,0.0,0.8860261006952793,0.5841525818824282,0.818752171961146,0.5088079024058009,0.8105771037523222,0.5139453242111317,0.535635269499787,0.2849223259190893,0.46875553329785663,52.4203097820282,10.57818341255188,184.814341343357
13,2026-06-02T17:03:04,0.4473286769429191,0.46707798588660454,1,0.8777493606138107,0.7687979539641944,0.7611253196930946,0.13580246913580246,0.4074074074074074,0.30275229357798167,0.0,0.0,0.0,0.0,0.8874127502842808,0.5851516444074694,0.8197639744519356,0.5094870796175285,0.811751527905855,0.5135724101625302,0.5360703780625093,0.28692429484901094,0.46761669715245563,52.56716179847717,10.612267971038818,184.22075331448949
14,2026-06-02T17:03:56,0.4458111356027791,0.4634037527345842,1,0.8751918158567775,0.7718670076726343,0.767774936061381,0.13714285714285715,0.4114285714285714,0.3302752293577982,0.0,0.0,0.0,0.0,0.8895786417091505,0.5849265050834066,0.8199413817354823,0.5105740585132235,0.8121301006568968,0.5172268139242634,0.5375757925069645,0.29050898907675704,0.4642200171947479,52.45421481132507,10.535503387451172,185.5630365349793
15,2026-06-02T17:04:49,0.4453268730249561,0.4657189336515242,0,0.878772378516624,0.7687979539641944,0.7662404092071611,0.14828738512949038,0.42105263157894735,0.3302752293577982,0.023809523809523808,0.012195121951219513,0.0,0.0,0.890323040077286,0.5862874960311416,0.8197657738945381,0.5096160274594467,0.812927101822407,0.5166923698454898,0.5375319644453594,0.29041755565096805,0.46648963292439777,52.38675284385681,10.42276930809021,187.57011137937386
16,2026-06-02T17:05:42,0.4448797294839484,0.4625097205561976,1,0.8757033248081841,0.7708439897698209,0.7687979539641944,0.15898435686766002,0.40718562874251496,0.3119266055045872,0.046511627906976744,0.024390243902439025,0.023255813953488372,0.011764705882352941,0.8925286361540268,0.5879895951759881,0.8211657341690061,0.5109518696832558,0.8151361475949583,0.5273684781162481,0.542103314325164,0.30266573130574737,0.463347206513087,52.33756470680237,10.46245002746582,186.85871806964641
17,2026-06-02T17:06:35,0.4432525864390076,0.4619807379861032,1,0.8751918158567775,0.7713554987212277,0.7657289002557545,0.15804738562091503,0.4270833333333333,0.3761467889908257,0.047058823529411764,0.024390243902439025,0.0,0.0,0.8935214043228719,0.5881864620161141,0.8212848207262722,0.5113401494092579,0.8146905147282418,0.5225335905652759,0.5406867339968827,0.2998022238554233,0.46278924743334454,52.61707282066345,10.576496124267578,184.84382512222436
18,2026-06-02T17:07:28,0.44264861208493594,0.4626544512087299,0,0.8782608695652174,0.7739130434782608,0.769309462915601,0.1388888888888889,0.4166666666666667,0.3211009174311927,0.0,0.0,0.0,0.0,0.8922541952522146,0.5903088002940757,0.8215374330909558,0.5113310023903602,0.8136398434544979,0.5188618817923204,0.5401672281589187,0.2946625323186307,0.4633902410666148,52.525511503219604,10.499887943267822,186.19246324942742
19,2026-06-02T17:08:21,0.4414418755007572,0.46012520982373145,1,0.8777493606138107,0.7744245524296676,0.7657289002557545,0.1471116366662287,0.4180790960451977,0.3394495412844037,0.0,0.0,0.023255813953488372,0.011764705882352941,0.8948675170994455,0.5878307134061511,0.8216316769435678,0.5122191174454486,0.8172663515502493,0.5307102152617719,0.5435866820377906,0.3048523918103185,0.46074368556340534,52.5259850025177,10.531350374221802,185.63621288162315
20,2026-06-02T17:09:13,0.44086085553051996,0.46103542562453975,0,0.878772378516624,0.7723785166240409,0.7657289002557545,0.1350210970464135,0.4050632911392405,0.29357798165137616,0.0,0.0,0.0,0.0,0.8939149830983055,0.5882889476897663,0.82161559728005,0.5109078493948742,0.8162071646813068,0.5304132757324449,0.5432033576056952,0.30409137072934805,0.46173431475957233,52.51786684989929,10.410651445388794,187.78844054623798
21,2026-06-02T17:10:07,0.44049594539110776,0.4600416248844516,1,0.878772378516624,0.7708439897698209,0.7636828644501279,0.15550239234449761,0.42105263157894735,0.3302752293577982,0.045454545454545456,0.024390243902439025,0.0,0.0,0.895305342050175,0.5916614687577856,0.8218314973267011,0.5120041613269425,0.8167138839315377,0.5283469772663332,0.5440042024503537,0.3058524778549668,0.4606563945611318,52.54371166229248,10.623788833618164,184.0209769431366
22,2026-06-02T17:10:59,0.4388469767863633,0.46078951512613603,0,0.878772378516624,0.7739130434782608,0.7631713554987213,0.13991769547325103,0.41975308641975306,0.3119266055045872,0.0,0.0,0.0,0.0,0.8953099550538894,0.5931956443001051,0.821954960728856,0.511113397132734,0.8160691079466833,0.5230095331311199,0.542439524854653,0.2994387491852037,0.4613489905993144,52.73447918891907,10.682644844055176,183.00711373812499
23,2026-06-02T17:11:52,0.43966827871369535,0.4596490552348475,1,0.8751918158567775,0.7723785166240409,0.7641943734015345,0.13627992633517497,0.4088397790055249,0.3394495412844037,0.0,0.0,0.0,0.0,0.8960432142671705,0.5927452214843832,0.8218001763345856,0.5116740929124096,0.8181007221814878,0.5315382887081872,0.5453192010349933,0.3071136710566677,0.46031297246615094,52.34702920913696,10.39841341972351,188.00945116221226
24,2026-06-02T17:12:45,0.43702943916203546,0.45849645810742534,1,0.8772378516624041,0.7739130434782608,0.760613810741688,0.16104868913857678,0.4157303370786517,0.3394495412844037,0.06741573033707865,0.036585365853658534,0.0,0.0,0.8970606287459443,0.5919098580416504,0.8225412869617775,0.5127341724426143,0.8176446651433062,0.5273710910452047,0.5440050405098232,0.30579299793736,0.4592166046301524,52.58379101753235,10.502662420272827,186.14327698720942
25,2026-06-02T17:13:38,0.43636637535251555,0.4588218042927404,0,0.8772378516624041,0.7739130434782608,0.7636828644501279,0.13255360623781676,0.39766081871345027,0.3119266055045872,0.0,0.0,0.0,0.0,0.8980587716837979,0.5914137869599283,0.8222547778279007,0.512946673884073,0.8194974458741019,0.5330333833706097,0.545797948071537,0.3106991016204934,0.4593166609605153,52.35832476615906,10.562639713287354,185.08630920551923
