epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_val_weighted_logloss,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
14,2026-06-02T15:03:44,0.448835766462029,0.45769559183428365,0,0.8820224719101124,0.7900919305413687,0.774705581157194,0.15055884286653518,0.4260355029585799,0.42857142857142855,0.0,0.0,0.02564102564102564,0.012987012987012988,0.9003663596319799,0.5945950049912437,0.7925725149896188,0.47825422449311555,0.7954554878428989,0.48588376634255304,0.5195776652756374,0.265625829491128,0.45683812101682025,52.348302125930786,10.440054416656494,187.54691516512844
15,2026-06-02T15:04:37,0.44878631195083996,0.4558114207560016,1,0.8855975485188968,0.7824310520939735,0.7649769585253456,0.1415525114155251,0.4246575342465753,0.36904761904761907,0.0,0.0,0.0,0.0,0.9001580784379136,0.5954116650182439,0.793846381708231,0.4769605813020002,0.7951629741906961,0.4848181662944176,0.5190634708715539,0.265010627283967,0.454840749502182,52.40469312667847,10.46073031425476,187.17622395176824
16,2026-06-02T15:05:30,0.448119546057748,0.4574964291626407,0,0.8820224719101124,0.7860061287027579,0.774705581157194,0.1414141414141414,0.42424242424242425,0.4166666666666667,0.0,0.0,0.0,0.0,0.9010759121371988,0.5954644548641116,0.7930110847128896,0.4775989139783297,0.7951324277419148,0.4867012403106969,0.5199215363843794,0.2655044723552424,0.45647096633911133,52.24087858200073,10.504564046859741,186.39516987716678
17,2026-06-02T15:06:22,0.4466842249280117,0.4544704335351144,1,0.8845760980592441,0.7829417773237998,0.7660010240655402,0.12839506172839507,0.3851851851851852,0.30952380952380953,0.0,0.0,0.0,0.0,0.9009977122979341,0.5959341404700055,0.7948644634483801,0.47794213738593677,0.7970005439571454,0.4863325679095289,0.520069615255157,0.26803286489337536,0.4534519811471303,52.178964614868164,10.418559551239014,187.93384923995058
18,2026-06-02T15:07:15,0.4466194715656218,0.45282809580526046,1,0.8835546475995915,0.7875383043922369,0.7706093189964157,0.1360544217687075,0.40816326530612246,0.35714285714285715,0.0,0.0,0.0,0.0,0.9027542373755546,0.5953114340831449,0.7940869758550692,0.4774591349124638,0.7975150165793914,0.4878608032363978,0.5202104574106688,0.26646667504363,0.4517608880996704,52.23461294174194,10.492642402648926,186.606950362255
19,2026-06-02T15:08:07,0.44655068169851775,0.4538373476074588,0,0.883043922369765,0.7844739530132788,0.7706093189964157,0.14314928425357873,0.4294478527607362,0.4166666666666667,0.0,0.0,0.0,0.0,0.902744614182318,0.5980508709705343,0.7954037360449712,0.4770079107722649,0.797830443547416,0.48736688064279415,0.5208085541285311,0.26681253008269606,0.45286546150843304,52.447776079177856,10.455742835998535,187.26550860247977
20,2026-06-02T15:09:00,0.4442504942417145,0.45461339623697344,0,0.8820224719101124,0.7824310520939735,0.767537122375832,0.13905930470347647,0.4171779141104294,0.40476190476190477,0.0,0.0,0.0,0.0,0.9038487573886863,0.5982129258135139,0.7964325733759084,0.47736695490344166,0.7976584030882505,0.4877805026854147,0.5211201278007901,0.2679287751770418,0.4536064763863881,52.278077840805054,10.589784860610962,184.89516319475408
21,2026-06-02T15:09:52,0.44222266678927374,0.452904692580623,0,0.8845760980592441,0.789070480081716,0.7711213517665131,0.13986013986013987,0.4195804195804196,0.35714285714285715,0.0,0.0,0.0,0.0,0.903056115443726,0.5978276731089222,0.7952892713549845,0.4784946262680499,0.7996526618085134,0.48969089661979986,0.5220043986655907,0.2691698695746714,0.4518177608648936,52.28420925140381,10.399194240570068,188.2838184098257
22,2026-06-02T15:10:45,0.44229069449862496,0.4508347636268985,1,0.8861082737487231,0.7865168539325843,0.7685611879160267,0.14512471655328799,0.43537414965986393,0.38095238095238093,0.0,0.0,0.0,0.0,0.9039270536064438,0.5988151465068925,0.7956493570196784,0.4792650426012393,0.8004258883857848,0.49049785697857723,0.5228593486955696,0.27026819076349295,0.44983665148417157,52.13460683822632,10.44931173324585,187.38076248317554
23,2026-06-02T15:11:37,0.4416112399003545,0.45133541764751556,0,0.8850868232890705,0.7865168539325843,0.7700972862263185,0.14647804302976716,0.41379310344827586,0.35714285714285715,0.0,0.0,0.02564102564102564,0.012987012987012988,0.903720555010854,0.5972402270108615,0.7959990516698472,0.47826864916697104,0.8004142595351941,0.4907977972579165,0.522102224478583,0.2680982765465159,0.45027703046798706,52.42425560951233,10.523274898529053,186.06375095966465
24,2026-06-02T15:12:30,0.4416173278796868,0.45269865278274785,0,0.8840653728294178,0.7870275791624106,0.7731694828469022,0.13578431372549019,0.38235294117647056,0.30952380952380953,0.0,0.0,0.025,0.012987012987012988,0.9041010363980416,0.5967259431785394,0.7961977308558045,0.47868976345562847,0.799597450757897,0.48807966963682975,0.5211651254236659,0.26551063811070175,0.4515904684861501,52.42861843109131,10.557307720184326,185.46395083819857
25,2026-06-02T15:13:22,0.43999089935763935,0.45100761517401666,0,0.8835546475995915,0.7834525025536262,0.7690732206861239,0.14621659634317863,0.41333333333333333,0.36904761904761907,0.0,0.0,0.02531645569620253,0.012987012987012988,0.9041405591658475,0.5994162212038908,0.7968423390377586,0.4777968085973125,0.8009428025198874,0.4894348640460158,0.5222159646157397,0.26680873272189404,0.45002814133961994,52.308181285858154,10.476062774658203,186.90227828115346
