epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
2,2026-05-04T06:43:09,1.3089531737424078,0.15150988557951048,1,0.8619979402677652,0.6205472379969025,0.6262261228704181,0.31281663991944364,0.45454545454545453,0.8641975308641975,0.2616822429906542,0.35,0.2222222222222222,0.25301204819277107,0.9172659710033845,0.6227368431721199,0.7945098891519161,0.47420544675305853,0.7838358799758911,0.46734321512747395,0.5214285016842174,0.3219545127756192,148.65832781791687,18.649819374084473,104.12969482688803
3,2026-05-04T06:45:38,1.2423826037418275,0.14418324646972566,1,0.8748712667353244,0.6814661848218895,0.7124419204956117,0.3358368498333883,0.4536082474226804,0.8148148148148148,0.2846715328467153,0.4875,0.2692307692307692,0.42168674698795183,0.9191406250460045,0.6181502549632396,0.7971318019597478,0.4741677260647159,0.7931865822768853,0.4734294926815347,0.5219158245698301,0.3211061622540254,148.53269815444946,18.617871046066284,104.30838172607923
4,2026-05-04T06:48:06,1.1699050493715775,0.14328502873823942,0,0.8928939237899073,0.6706246773360868,0.6644295302013423,0.3045837585816505,0.5152838427947598,0.7283950617283951,0.2206896551724138,0.2,0.17777777777777778,0.14457831325301204,0.9364107303950443,0.6438980416584944,0.8101302867801145,0.48418021250300036,0.8038666357622585,0.48076296289123194,0.5362804056842423,0.3221835480041067,148.57515358924866,18.636831760406494,104.20226060771407
5,2026-05-04T06:50:35,1.1608613334596156,0.14362323869406526,0,0.8975283213182287,0.659783169850284,0.6541042849767682,0.328263421166647,0.5529953917050692,0.7407407407407407,0.20512820512820512,0.2,0.22666666666666666,0.20481927710843373,0.9317758416442125,0.6384536752937353,0.7968399839212403,0.4738899039188897,0.787990159229918,0.473008439357582,0.5284506728567356,0.32908209995830995,148.44032549858093,18.575392961502075,104.54691343676224
6,2026-05-04T06:53:03,1.0840495014474505,0.1459872904818892,0,0.8769309989701339,0.6220960247805886,0.624677336086732,0.2670066442484202,0.46366782006920415,0.8271604938271605,0.22535211267605634,0.2,0.112,0.08433734939759036,0.9227493569190859,0.6257636763979549,0.80102505407751,0.4791965388799477,0.7953200987176152,0.4744048586573009,0.5264550246450678,0.32259572718395696,148.55367350578308,18.71890163421631,103.7454033333994
7,2026-05-04T06:55:32,1.0278787352854297,0.14386940568868742,0,0.9006179196704428,0.6184821889519876,0.6618482188951987,0.25448175768282705,0.5543478260869565,0.6296296296296297,0.09259259259259259,0.0625,0.11650485436893204,0.07228915662650602,0.9354306490763072,0.642226663972069,0.806903658149015,0.4819150479538326,0.8054367821780931,0.48692947182537244,0.5370237279170914,0.3229389673586714,148.54247999191284,18.60582709312439,104.3759027900269
8,2026-05-04T06:58:01,1.0071525971449558,0.14642436986616073,0,0.8856848609680742,0.6169334021683015,0.6293236964377904,0.29443624330169554,0.5185185185185185,0.691358024691358,0.18791946308724833,0.175,0.17687074829931973,0.1566265060240964,0.927196203368528,0.6294551049962974,0.7936897460608384,0.4720247042489234,0.7897212972803437,0.47579212356812994,0.5257573109377837,0.32156224082641616,148.56742310523987,18.593656063079834,104.44422513849216
9,2026-05-04T07:00:30,0.9219035607718286,0.1467413927321551,0,0.8599382080329557,0.6401652039235932,0.6659783169850284,0.32888469939218906,0.4727272727272727,0.8024691358024691,0.2868525896414343,0.45,0.22707423580786026,0.3132530120481928,0.9196915511990268,0.6180093114377055,0.7939110099752305,0.46997040647124155,0.7909159874985564,0.47610264838477395,0.5213607887645737,0.31564243339952563,148.99649667739868,18.712177515029907,103.78268367966025
10,2026-05-04T07:02:59,0.9404571216021266,0.14362006561189403,1,0.8846549948506695,0.6040268456375839,0.6737222509034589,0.3434016540812657,0.5,0.7037037037037037,0.2777777777777778,0.375,0.2524271844660194,0.3132530120481928,0.9270168219310744,0.6283956091672139,0.7880187032267293,0.46699392299212783,0.7963743385124461,0.4820117187458212,0.5258004169683878,0.32111289092908607,149.28730368614197,18.74429965019226,103.60483113489283
11,2026-05-04T07:05:27,0.8800428701653367,0.14692913421271928,0,0.8537590113285273,0.6066081569437274,0.6339700567888488,0.2521367521367522,0.5230769230769231,0.6296296296296297,0.11666666666666667,0.0875,0.11666666666666667,0.08433734939759036,0.9290451150682575,0.6335704803175313,0.8020384896934334,0.478259975617096,0.8035749228121016,0.48605308766665084,0.5326278478670927,0.322222856286888,148.51364398002625,18.66183590888977,104.06264471947837
12,2026-05-04T07:07:56,0.8844725950488023,0.13905315165779467,0,0.8898043254376931,0.6917914300464636,0.7253484770263294,0.3365617650170496,0.5185185185185185,0.7777777777777778,0.2594594594594595,0.3,0.23170731707317074,0.2289156626506024,0.932347872965909,0.6377075348257785,0.8000576961878858,0.4789214192505063,0.8050974917996946,0.491134274353569,0.5359210761432845,0.3252312489650983,148.50713300704956,18.62234926223755,104.28329813027366
13,2026-05-04T07:10:24,0.8555415760193552,0.14520714324110193,0,0.8856848609680742,0.5942178626742385,0.6236448115642746,0.28206812107740903,0.5182186234817814,0.7901234567901234,0.17647058823529413,0.15,0.15151515151515152,0.12048192771084337,0.927086478343854,0.6305906485672222,0.796846095621369,0.4762061074875699,0.7957214174037723,0.47937481357606454,0.5287238565436189,0.3229939541616393,148.56883215904236,18.649548292160034,104.13120841196915
14,2026-05-04T07:12:53,0.845436380023048,0.14248794740666457,0,0.8805355303810505,0.6417139907072793,0.6592669075890553,0.3318502824858757,0.4830508474576271,0.7037037037037037,0.2625,0.2625,0.25,0.24096385542168675,0.9293959207717042,0.6306115188472688,0.8024055632149056,0.4821384029942133,0.79975675181145,0.4862324110345731,0.5329941109586851,0.32345490935173443,148.39780116081238,18.57028579711914,104.57566572837925
15,2026-05-04T07:15:21,0.8290735544548148,0.1450835219151824,0,0.8877445932028837,0.6035105833763552,0.6308724832214765,0.3301541845499505,0.507177033492823,0.654320987654321,0.24864864864864866,0.2875,0.2346368715083799,0.25301204819277107,0.9314621805983351,0.6331232321577932,0.7939340426497389,0.4720641108608378,0.7926624864119699,0.48228550641241497,0.5291576164770153,0.3200212375501464,148.5125560760498,18.610522747039795,104.34956752135811
16,2026-05-04T07:17:50,0.8236246432222071,0.1418148554719048,0,0.8810504634397528,0.6463603510583377,0.6716572018585442,0.29897954248682107,0.5161290322580645,0.691358024691358,0.20689655172413793,0.1875,0.17391304347826086,0.14457831325301204,0.9306387819281211,0.6314270480926195,0.8017249133311756,0.4796757841747025,0.802692892268952,0.4896926991821238,0.5335985104831485,0.3207054697077916,148.7358033657074,18.612335920333862,104.33940201339139
17,2026-05-04T07:20:19,0.8143178874183269,0.14183405148058803,0,0.8887744593202883,0.6432627774909654,0.6628807434176561,0.28180354267310787,0.5120772946859904,0.654320987654321,0.15151515151515152,0.125,0.18181818181818182,0.14457831325301204,0.9314051226910206,0.6330717761549446,0.8038962414504521,0.482257206622513,0.8035935257717317,0.4905510229433883,0.5352933352402819,0.31922788351405373,148.56006574630737,18.654688596725464,104.10251502889668
18,2026-05-04T07:22:47,0.8143353495924246,0.14279988769930407,0,0.8805355303810505,0.6339700567888488,0.6608156943727413,0.2918668821914382,0.5045045045045045,0.691358024691358,0.19718309859154928,0.175,0.17391304347826086,0.14457831325301204,0.9288866531566868,0.6277930736279691,0.801275222310677,0.47940140790163066,0.8023331173451718,0.4898095886241825,0.5323346900512608,0.31871685875193706,148.57762122154236,18.641923904418945,104.17379718729899
19,2026-05-04T07:25:16,0.8254697704599017,0.14268487509686112,0,0.8851699279093718,0.6313887454827052,0.656169334021683,0.27986171982189245,0.5024154589371981,0.6419753086419753,0.16923076923076924,0.1375,0.16793893129770993,0.13253012048192772,0.9308762467037193,0.6306348904836238,0.80300589928355,0.48109322470832416,0.8038254426898582,0.49085011422079194,0.5341927431375799,0.31878413458053817,148.9071683883667,18.753646850585938,103.55319237225181
20,2026-05-04T07:27:47,0.8153315707331612,0.14235773058150147,0,0.8856848609680742,0.6370676303562209,0.659783169850284,0.27900701896719154,0.5024154589371981,0.6419753086419753,0.16666666666666666,0.1375,0.16793893129770993,0.13253012048192772,0.9308240937580309,0.6308621290533795,0.8031399628578394,0.4814550882943293,0.803764509874971,0.49080483486937543,0.5343740174056947,0.3190847540924398,150.32281231880188,18.797155141830444,103.31350597188774
